CODI_PROGRAMA;CODEX;CODASS;CREDITS;CURS;Q;APR;NOTA_PROF;NOTA_NUM_AVAL;NF;GR
752;243832;240171;6;2015;1;S;5.7;5.7;5.7;41
752;243832;240031;6;2012;2;N;3.2;3.2;3.2;10
752;243832;240141;6;2013;2;S;8.6;8.6;8.6;31
752;243832;240632;4.5;2015;2;S;8.2;8.2;8.2;10
752;243832;240032;4.5;2012;2;S;5.6;5.6;5.6;11
752;243832;240054;4.5;2013;2;N;3.8;3.8;3.8;21
752;243832;240061;6;2014;2;S;6.5;6.5;6.5;51
752;243832;240180;12;2015;2;S;9;9;9;10
752;243832;240041;6;2013;1;S;6.3;6.3;6.3;10
752;243832;240043;4.5;2013;1;S;5.5;5.5;5.5;11
752;243832;240131;6;2012;1;S;6;6;6;50
752;243832;240PE003;8;2013;1;S;9;9;9;10
752;243832;240051;6;2014;1;S;6.1;6.1;6.1;10
752;243832;240151;4.5;2013;2;S;6;6;6;21
752;243832;240063;6;2014;2;S;6.8;6.8;6.8;51
752;243832;240615;4.5;2015;2;S;9;9;9;10
752;243832;240073;4.5;2015;1;S;7;7;7;41
752;243832;240054;4.5;2015;1;S;5.8;5.8;5.8;40
752;243832;240141;6;2013;1;N;4.1;4.1;4.1;11
752;243832;240501;3;2013;1;S;10;10;10;10
752;243832;240071;6;2015;1;S;8.5;8.5;8.5;42
752;243863;240054;4.5;2013;1;S;4.1;4.1;5;51
752;243863;240031;6;2012;1;N;0;0;0;30
752;243863;240031;6;2012;2;S;5.5;5.5;5.5;10
752;243863;240041;6;2012;2;S;6.7;6.7;6.7;40
752;243863;240151;4.5;2013;2;S;5.1;5.1;5.1;23
752;243863;240161;6;2013;2;S;6.4;6.4;6.4;53
752;243863;240162;4.5;2014;1;S;4.7;4.7;5;10
752;243863;240133;6;2012;1;N;3;3;3;30
752;243863;240605;4.5;2014;2;S;9;9;9;10
752;243863;240051;6;2013;1;S;6.6;6.6;6.6;50
752;243863;240141;6;2012;2;N;2.9;2.9;2.9;42
752;243863;240052;6;2013;1;S;5.3;5.3;5.3;52
752;243863;240171;6;2014;1;S;7.1;7.1;7.1;12
752;243863;240053;6;2013;1;S;7;7;7;53
752;243863;240504;3;2013;1;S;8.3;8.3;8.3;10
752;243863;240071;6;2014;1;S;6.7;6.7;6.7;11
752;243863;240172;6;2014;1;S;4.9;4.9;5;51
752;243863;240063;6;2013;2;S;6.9;6.9;6.9;53
752;243863;240033;4.5;2012;1;S;5.3;5.3;5.3;33
752;243863;240132;4.5;2012;1;S;5.8;5.8;5.8;33
752;243863;240064;3;2013;2;S;9;9;9;14
752;243863;240032;4.5;2012;1;S;5.4;5.4;5.4;33
752;243863;240151;4.5;2013;1;N;4.3;4.3;4.3;14
752;243863;240180;12;2014;2;S;10;10;10;10
752;243863;240141;6;2013;1;S;7.3;7.3;7.3;21
752;243863;240133;6;2012;2;S;5;5;5;10
752;243863;240061;6;2013;2;S;7;7;7;53
752;243863;240043;4.5;2012;2;S;7.3;7.3;7.3;42
752;243863;240072;7.5;2014;1;S;6.5;6.5;6.5;14
752;243863;240131;6;2012;1;S;5;5;5;30
752;243863;240042;6;2012;2;S;6.9;6.9;6.9;42
752;243863;240073;4.5;2014;1;S;8.1;8.1;8.1;14
752;243863;240044;3;2012;2;S;7.7;7.7;7.7;34
752;243863;240055;3;2013;2;S;6.7;6.7;6.7;12
752;243863;240062;4.5;2013;2;S;7;7;7;52
752;243865;240073;4.5;2014;1;S;9.5;9.5;9.5;34
752;243865;240064;3;2013;2;S;9.6;9.6;9.6;11
752;243865;240172;6;2014;1;S;8.3;8.3;8.3;32
752;243865;240052;6;2013;1;S;9;9;9;13
752;243865;240162;4.5;2013;2;S;6.9;6.9;6.9;30
752;243865;240151;4.5;2013;1;S;6.6;6.6;6.6;13
752;243865;240055;3;2013;1;S;7.4;7.4;7.4;12
752;243865;240051;6;2013;1;S;8.3;8.3;8.3;10
752;243865;240054;4.5;2013;1;S;5.6;5.6;5.6;13
752;243865;240072;7.5;2014;1;S;7.5;7.5;7.5;31
752;243865;240033;4.5;2012;1;S;7.3;7.3;7.3;22
752;243865;240031;6;2012;1;S;6.5;6.5;6.5;20
752;243865;240062;4.5;2013;2;S;8.8;8.8;8.8;31
752;243865;240061;6;2013;2;S;5.9;5.9;5.9;31
752;243865;240043;4.5;2012;2;S;9.4;9.4;9.4;22
752;243865;240406;3;2012;2;S;9;9;9;10
752;243865;240131;6;2012;1;S;8.3;8.3;8.3;20
752;243865;240071;6;2014;1;S;8;8;8;32
752;243865;240041;6;2012;2;S;8.3;8.3;8.3;20
752;243865;240171;6;2014;1;S;9.1;9.1;9.1;32
752;243865;240180;12;2014;2;S;8;8;8;10
752;243865;240132;4.5;2012;1;S;5.9;5.9;5.9;22
752;243865;240042;6;2012;2;S;7.2;7.2;7.2;22
752;243865;240044;3;2012;2;S;9.6;9.6;9.6;11
752;243865;240133;6;2012;1;S;7.3;7.3;7.3;20
752;243865;240141;6;2012;2;S;10;10;10;22
752;243865;240032;4.5;2012;1;S;7.3;7.3;7.3;22
752;243865;240053;6;2013;1;S;6.6;6.6;6.6;11
752;243865;240161;6;2013;2;S;10;10;10;31
752;243865;240063;6;2013;2;S;7.8;7.8;7.8;32
752;243899;240033;4.5;2012;1;N;3.6;3.6;3.6;12
752;243899;240131;6;2012;1;S;5.8;5.8;5.8;10
752;243899;240052;6;2013;2;S;7.5;7.5;7.5;31
752;243899;240625;4.5;2014;2;S;8.5;8.5;8.5;10
752;243899;240071;6;2014;2;S;8.1;8.1;8.1;21
752;243899;240133;6;2013;1;S;5.6;5.6;5.6;40
752;243899;240133;6;2012;1;N;2.4;2.4;2.4;10
752;243899;240636;4.5;2014;2;S;8.3;8.3;8.3;10
752;243899;240051;6;2013;1;S;5.8;5.8;5.8;50
752;243899;240043;4.5;2013;1;S;7.1;7.1;7.1;11
752;243899;240151;4.5;2013;1;S;5.9;5.9;5.9;33
752;243899;240407;3;2012;2;S;8;8;8;10
752;243899;240044;3;2013;1;S;9.4;9.4;9.4;21
752;243899;240604;4.5;2014;2;S;8;8;8;10
752;243899;240171;6;2014;1;S;7.1;7.1;7.1;22
752;243899;240062;4.5;2013;2;S;6.2;6.2;6.2;41
752;243899;240161;6;2014;1;S;8.5;8.5;8.5;31
752;243899;240132;4.5;2012;2;S;5.2;5.2;5.2;31
752;243899;240033;4.5;2012;2;S;6.4;6.4;6.4;12
752;243899;240629;4.5;2014;2;S;9.5;9.5;9.5;10
752;243899;240055;3;2013;1;S;6.4;6.4;6.4;41
752;243899;240064;3;2013;2;S;8.1;8.1;8.1;31
752;243899;240031;6;2012;1;S;5.8;5.8;5.8;10
752;243899;240132;4.5;2012;1;N;3.9;3.9;3.9;12
752;243899;240172;6;2014;2;S;7.6;7.6;7.6;14
752;243899;240042;6;2012;2;S;7.5;7.5;7.5;21
752;243899;240063;6;2014;1;S;6.2;6.2;6.2;32
752;243899;240162;4.5;2013;2;S;5.2;5.2;5.2;40
752;243899;240061;6;2013;2;S;5;5;5;41
752;243899;240072;7.5;2014;1;S;6.3;6.3;6.3;22
752;243899;240180;12;2015;1;S;10;10;10;10
752;243899;240054;4.5;2013;1;S;6.2;6.2;6.2;22
752;243899;240053;6;2013;2;S;6.4;6.4;6.4;11
752;243899;240032;4.5;2012;1;S;6.7;6.7;6.7;12
752;243899;240073;4.5;2014;1;S;6.5;6.5;6.5;22
752;243899;240141;6;2012;2;S;5.9;5.9;5.9;42
752;243899;240133;6;2012;2;N;3.7;3.7;3.7;10
752;243899;240041;6;2012;2;S;5.6;5.6;5.6;40
752;243929;240055;3;2013;1;S;5.7;5.7;5.7;32
752;243929;240053;6;2013;1;S;6.4;6.4;6.4;32
752;243929;240062;4.5;2013;2;S;6.8;6.8;6.8;12
752;243929;240172;6;2014;1;S;5.8;5.8;5.8;13
752;243929;240A001;3;2014;2;S;;;;
752;243929;240051;6;2013;1;S;5.2;5.2;5.2;30
752;243929;240064;3;2013;2;S;9.4;9.4;9.4;11
752;243929;240031;6;2012;1;S;5;5;5;20
752;243929;240161;6;2013;2;S;6.6;6.6;6.6;12
752;243929;240073;4.5;2014;1;S;7.7;7.7;7.7;14
752;243929;240052;6;2013;1;S;4.5;4.5;5;32
752;243929;240171;6;2014;1;S;5.8;5.8;5.8;14
752;243929;240061;6;2013;2;S;5.1;5.1;5.1;12
752;243929;240141;6;2012;2;S;6.4;6.4;6.4;12
752;243929;240041;6;2012;2;S;6.4;6.4;6.4;10
752;243929;240180;12;2014;2;S;9.5;9.5;9.5;10
752;243929;240131;6;2012;1;S;7;7;7;20
752;243929;240151;4.5;2013;1;S;5;5;5;32
752;243929;240071;6;2014;1;S;6;6;6;12
752;243929;240072;7.5;2014;1;S;5.6;5.6;5.6;14
752;243929;240033;4.5;2012;1;S;4.5;4.5;5;22
752;243929;240132;4.5;2012;1;S;7;7;7;22
752;243929;240054;4.5;2013;1;S;5.1;5.1;5.1;32
752;243929;240044;3;2012;2;S;7.3;7.3;7.3;45
752;243929;240042;6;2012;2;S;6.6;6.6;6.6;11
752;243929;240162;4.5;2013;2;S;6.4;6.4;6.4;10
752;243929;240133;6;2012;1;S;6.5;6.5;6.5;20
752;243929;240063;6;2013;2;S;6.5;6.5;6.5;33
752;243929;240032;4.5;2012;1;S;6.3;6.3;6.3;22
752;243929;240402;3;2012;2;S;6;6;6;10
752;243929;240043;4.5;2012;2;S;6;6;6;13
752;243959;240180;12;2014;2;S;8.5;8.5;8.5;10
752;243959;240615;4.5;2014;2;S;7.5;7.5;7.5;10
752;243959;240504;3;2012;2;S;7.8;7.8;7.8;10
752;243959;240054;4.5;2013;2;S;5.8;5.8;5.8;12
752;243959;240063;6;2014;1;S;5.6;5.6;5.6;13
752;243959;240061;6;2013;2;N;3.7;3.7;3.7;42
752;243959;240041;6;2013;1;S;6;6;6;10
752;243959;240162;4.5;2013;2;S;5.2;5.2;5.2;40
752;243959;240072;7.5;2014;1;S;5.2;5.2;5.2;41
752;243959;240620;4.5;2014;2;S;6;6;6;10
752;243959;240647;4.5;2014;2;S;5;5;5;10
752;243959;240071;6;2014;1;S;6.3;6.3;6.3;41
752;243959;240044;3;2013;1;S;9.3;9.3;9.3;21
752;243959;240133;6;2012;2;S;5;5;5;10
752;243959;240171;6;2014;1;N;4.7;4.7;4.7;41
752;243959;240172;6;2014;1;S;7.1;7.1;7.1;41
752;243959;240132;4.5;2012;2;S;6;6;6;12
752;243959;240171;6;2014;2;S;7.2;7.2;7.2;31
752;243959;240131;6;2012;2;S;4.5;4.5;5;10
752;243959;240064;3;2013;2;S;8.3;8.3;8.3;46
752;243959;240055;3;2013;1;S;6.6;6.6;6.6;52
752;243959;240043;4.5;2013;1;S;5.3;5.3;5.3;12
752;243959;240061;6;2014;1;S;5.6;5.6;5.6;20
752;243959;240062;4.5;2014;1;S;6.7;6.7;6.7;12
752;243959;240141;6;2013;1;S;6;6;6;33
752;243959;240151;4.5;2013;2;S;6.1;6.1;6.1;11
752;243959;240610;4.5;2014;2;S;6.9;6.9;6.9;10
752;243959;240053;6;2013;2;S;6.1;6.1;6.1;11
752;243959;240033;4.5;2012;2;S;5.3;5.3;5.3;33
752;243959;240052;6;2013;1;S;5;5;5;52
752;243959;240042;6;2012;2;S;5.3;5.3;5.3;41
752;243959;240032;4.5;2012;2;S;7.3;7.3;7.3;22
752;243959;240073;4.5;2014;2;S;5.2;5.2;5.2;13
752;243959;240051;6;2013;1;S;5;5;5;50
752;243959;240031;6;2012;1;S;5.4;5.4;5.4;50
752;243959;240161;6;2013;2;S;6.6;6.6;6.6;12
752;243969;240061;6;2014;2;N;3.5;3.5;3.5;41
752;243969;240055;3;2015;2;S;5;5;5;31
752;243969;240131;6;2012;2;S;6.3;6.3;6.3;10
752;243969;240064;3;2013;1;S;8;8;8;35
752;243969;240502;3;2013;1;S;5.2;5.2;5.2;10
752;243969;240133;6;2013;2;N;3.2;3.2;3.2;30
752;243969;240072;7.5;2016;2;S;5.1;5.1;5.1;42
752;243969;240055;3;2014;1;N;4.1;4.1;4.1;51
752;243969;240062;4.5;2015;1;N;0;0;0;31
752;243969;240180;12;2017;1;S;9;9;9;10
752;243969;240051;6;2014;1;S;5;5;5;50
752;243969;240062;4.5;2015;2;N;3.5;3.5;3.5;11
752;243969;240063;6;2015;2;N;4.4;4.4;4.4;12
752;243969;240031;6;2012;2;N;3;3;3;10
752;243969;240043;4.5;2013;2;N;4.2;4.2;4.2;53
752;243969;240063;6;2016;1;S;6.5;6.5;6.5;22
752;243969;240132;4.5;2013;1;N;1.6;1.6;1.6;51
752;243969;240141;6;2014;1;S;5;5;5;41
752;243969;240071;6;2016;1;S;5.6;5.6;5.6;21
752;243969;240133;6;2012;2;N;1.8;1.8;1.8;10
752;243969;240044;3;2013;2;S;9;9;9;41
752;243969;240062;4.5;2014;2;N;2.2;2.2;2.2;51
752;243969;240180;12;2016;2;N;0;0;0;10
752;243969;240032;4.5;2013;1;S;5;5;5;51
752;243969;240061;6;2016;1;S;7;7;7;33
752;243969;240171;6;2016;2;S;5;5;5;PEND
752;243969;240132;4.5;2012;2;N;2.8;2.8;2.8;11
752;243969;240061;6;2015;1;N;2.3;2.3;2.3;43
752;243969;240141;6;2013;2;N;2.5;2.5;2.5;43
752;243969;240133;6;2013;1;N;3.5;3.5;3.5;50
752;243969;240151;4.5;2014;1;S;5.4;5.4;5.4;54
752;243969;240032;4.5;2012;2;N;2.4;2.4;2.4;11
752;243969;240133;6;2014;1;S;5.3;5.3;5.3;40
752;243969;240062;4.5;2016;1;S;5;5;5;31
752;243969;240073;4.5;2016;2;S;5.5;5.5;5.5;41
752;243969;240053;6;2016;1;N;3.6;3.6;3.6;44
752;243969;240618;3;2013;2;S;6.9;6.9;6.9;10
752;243969;240162;4.5;2014;2;S;5;5;5;50
752;243969;240054;4.5;2014;2;N;3.7;3.7;3.7;40
752;243969;240055;3;2015;1;N;2.2;4.1;4.1;41
752;243969;240041;6;2013;1;S;6.6;6.6;6.6;10
752;243969;240042;6;2014;1;S;5.9;5.9;5.9;42
752;243969;240052;6;2014;1;S;5;5;5;53
752;243969;240031;6;2013;1;N;4.1;4.1;4.1;50
752;243969;240054;4.5;2014;1;N;3.3;3.3;3.3;53
752;243969;240161;6;2016;2;N;4.8;4.8;4.8;40
752;243969;240053;6;2016;2;S;7.1;7.1;7.1;30
752;243969;240053;6;2015;2;N;3.5;3.5;3.5;11
752;243969;240161;6;2017;1;S;5.2;5.2;5.2;13
752;243969;240054;4.5;2015;1;N;2.7;2.7;2.7;42
752;243969;240033;4.5;2012;2;S;6.2;6.2;6.2;11
752;243969;240132;4.5;2013;2;S;6.4;6.4;6.4;22
752;243969;240172;6;2017;1;N;4.6;4.6;4.6;10
752;243969;240054;4.5;2016;1;S;6.3;6.3;6.3;30
752;243969;240172;6;2016;2;N;3.2;3.2;3.2;14
752;243979;240402;3;2013;1;S;7;7;7;20
752;243979;240131;6;2012;2;S;4.3;4.3;5;20
752;243979;240133;6;2014;1;N;1.6;1.6;1.6;10
752;243979;240172;6;2015;2;S;5.4;5.4;5.4;34
752;243979;240033;4.5;2012;2;S;6.1;6.1;6.1;22
752;243979;240055;3;2013;2;S;6.6;6.6;6.6;21
752;243979;240133;6;2016;2;S;6.4;6.4;6.4;40
752;243979;240132;4.5;2012;2;S;6;6;6;22
752;243979;240132;4.5;2012;1;N;2.6;2.6;2.6;42
752;243979;240053;6;2014;2;N;1.7;4.3;4.3;34
752;243979;240053;6;2014;1;N;4.3;4.3;4.3;44
752;243979;240043;4.5;2013;1;N;0;0;0;13
752;243979;240032;4.5;2012;2;S;7.1;7.1;7.1;22
752;243979;240141;6;2013;2;S;5;5;5;43
752;243979;240061;6;2014;2;N;2.2;2.2;2.2;13
752;243979;240042;6;2013;1;S;6.1;6.1;6.1;12
752;243979;240031;6;2013;1;N;3.4;3.4;3.4;40
752;243979;240161;6;2014;1;S;5.2;5.2;5.2;22
752;243979;240133;6;2013;2;N;2.5;2.5;2.5;10
752;243979;240063;6;2016;2;S;5;5;5;40
752;243979;240063;6;2016;1;N;3.8;3.8;3.8;32
752;243979;240071;6;2014;2;S;7.7;7.7;7.7;11
752;243979;240151;4.5;2014;1;S;5.4;5.4;5.4;32
752;243979;240171;6;2015;2;S;6.9;6.9;6.9;44
752;243979;240054;4.5;2014;1;N;2.8;2.8;2.8;44
752;243979;240054;4.5;2015;1;S;5;5;5;30
752;243979;240133;6;2016;1;N;2.1;4;4;50
752;243979;240064;3;2014;1;S;7.5;7.5;7.5;22
752;243979;240031;6;2012;2;N;0;0;0;20
752;243979;240073;4.5;2015;2;S;5.9;5.9;5.9;14
752;243979;240051;6;2014;1;S;5;5;5;40
752;243979;240063;6;2015;2;N;0.5;0.5;0.5;42
752;243979;240053;6;2015;1;S;5;5;5;30
752;243979;240072;7.5;2016;1;S;5.1;5.1;5.1;43
752;243979;240044;3;2013;1;S;7;7;7;23
752;243979;240133;6;2015;1;N;4;4;4;30
752;243979;240180;12;2016;2;S;8;8;8;10
752;243979;240043;4.5;2013;2;S;6.2;6.2;6.2;43
752;243979;240061;6;2015;1;S;5;5;5;33
752;243979;240052;6;2013;2;S;5.1;5.1;5.1;13
752;243979;240162;4.5;2014;2;S;6.6;6.6;6.6;50
752;243979;240062;4.5;2014;2;S;6.6;6.6;6.6;51
752;243979;240133;6;2013;1;N;0;0;0;50
752;243979;240041;6;2013;1;S;6.3;6.3;6.3;10
752;243979;240051;6;2013;2;N;4.1;4.1;4.1;20
752;243979;240133;6;2012;2;N;0;0;0;20
752;243979;240031;6;2013;2;S;4.5;4.5;5;10
752;243985;240042;6;2013;1;S;5.8;5.8;5.8;22
752;243985;240043;4.5;2013;2;S;6.3;6.3;6.3;51
752;243985;240052;6;2014;1;S;7.8;7.8;7.8;42
752;243985;240051;6;2013;2;N;4.1;4.1;4.1;10
752;243985;240141;6;2014;1;S;5.8;5.8;5.8;13
752;243985;240141;6;2013;2;N;4.4;4.4;4.4;32
752;243985;240161;6;2014;2;S;5.6;5.6;5.6;33
752;243985;240073;4.5;2014;2;S;6.7;6.7;6.7;14
752;243985;240180;12;2015;2;S;7;7;7;10
752;243985;240151;4.5;2014;1;S;6.2;6.2;6.2;34
752;243985;240131;6;2012;2;S;5;5;5;10
752;243985;240053;6;2014;2;S;5.1;5.1;5.1;20
752;243985;240032;4.5;2013;1;S;5;5;5;22
752;243985;240053;6;2014;1;N;3.6;3.6;3.6;52
752;243985;240054;4.5;2014;1;S;5.7;5.7;5.7;42
752;243985;240062;4.5;2014;2;S;7.8;7.8;7.8;32
752;243985;240171;6;2014;2;S;8.1;8.1;8.1;22
752;243985;240133;6;2013;1;S;4;4;5;20
752;243985;240061;6;2015;1;S;6.7;6.7;6.7;
752;243985;240162;4.5;2015;1;S;6.7;6.7;6.7;
752;243985;240172;6;2015;1;S;6.7;6.7;6.7;
752;243985;240071;6;2015;1;S;6.7;6.7;6.7;
752;243985;240055;3;2013;2;S;7;7;7;11
752;243985;240072;7.5;2014;2;S;6.2;6.2;6.2;14
752;243985;240063;6;2014;2;S;5.5;5.5;5.5;41
752;243985;240051;6;2014;1;S;6.6;6.6;6.6;10
752;243985;240033;4.5;2013;1;S;6.5;6.5;6.5;23
752;243985;240031;6;2013;2;S;5.2;5.2;5.2;30
752;243985;240132;4.5;2012;2;S;8;8;8;12
752;243985;240405;3;2013;1;S;9.4;9.4;9.4;10
752;243985;240064;3;2015;1;S;6.7;6.7;6.7;
752;243985;240031;6;2013;1;N;1.5;1.5;1.5;20
752;243985;240044;3;2013;1;S;10;10;10;23
752;243985;240041;6;2013;2;S;5.3;5.3;5.3;50
752;243988;240031;6;2012;1;N;3.9;3.9;3.9;20
752;243988;240133;6;2012;1;N;1.1;1.1;1.1;20
752;243988;240072;7.5;2014;2;S;6.2;6.2;6.2;12
752;243988;240061;6;2014;1;S;5.4;5.4;5.4;23
752;243988;240171;6;2015;2;S;9.5;9.5;9.5;34
752;243988;240055;3;2013;1;S;6.2;6.2;6.2;11
752;243988;240031;6;2012;2;S;5;5;5;30
752;243988;240162;4.5;2014;1;S;6;6;6;20
752;243988;240132;4.5;2012;1;S;5.3;5.3;5.3;21
752;243988;240032;4.5;2012;1;S;6.5;6.5;6.5;21
752;243988;240131;6;2012;1;S;5.8;5.8;5.8;20
752;243988;240073;4.5;2014;2;S;8;8;8;24
