CODEX;CODASS;CREDITS;CURS;Q;APR;NF;GR
227082;240013;6;2010;1;S;5.6;22
227082;240011;6;2010;1;S;5;23
227087;240025;7.5;2010;2;S;7.1;32
227087;240015;6;2010;1;S;7.1;11
227087;240023;6;2010;2;S;6.2;32
227087;240012;6;2010;1;S;5;11
227087;240011;6;2010;1;N;4.3;11
227087;240013;6;2010;1;S;6;11
227087;240022;6;2010;2;S;6.6;33
227087;240011;6;2010;2;S;6.1;32
227087;240024;4.5;2010;2;S;8;32
227087;240021;6;2010;2;S;5;33
227087;240014;6;2010;1;S;6.1;11
227091;240024;4.5;2010;2;S;5.7;11
227091;240025;7.5;2011;1;S;5.9;21
227091;240025;7.5;2010;2;N;2.4;11
227091;240022;6;2010;2;N;4.7;11
227091;240014;6;2010;2;S;6.6;31
227091;240012;6;2010;1;S;6.2;53
227091;240013;6;2010;1;S;5.9;52
227091;240022;6;2011;2;S;5;80
227091;240015;6;2010;2;N;0.8;31
227091;240023;6;2010;2;S;5;11
227091;240011;6;2010;1;S;5.7;53
227091;240015;6;2010;1;N;1.3;53
227091;240021;6;2011;1;S;5.2;20
227091;240015;6;2011;2;S;5;22
227091;240015;6;2011;1;N;3.7;121
227091;240014;6;2010;1;N;4.2;52
227092;240021;6;2010;2;S;8.1;13
227092;240014;6;2010;1;S;5.8;41
227092;240023;6;2010;2;S;7.1;12
227092;240013;6;2010;1;S;6.1;41
227092;240015;6;2010;2;N;0.9;33
227092;240012;6;2010;1;S;7.5;43
227092;240011;6;2010;1;S;7.3;43
227092;240022;6;2010;2;S;8.1;13
227092;240025;7.5;2010;2;S;6.1;13
227092;240024;4.5;2010;2;S;6.9;12
227092;240015;6;2010;1;N;0.9;43
227092;240015;6;2011;1;S;8.6;212
227094;240023;6;2010;2;S;7.5;31
227094;240012;6;2010;1;S;8.1;43
227094;240015;6;2010;1;S;8.5;43
227094;240013;6;2010;1;S;5.5;41
227094;240025;7.5;2010;2;S;7.1;33
227094;240011;6;2010;1;S;7.3;43
227094;240024;4.5;2010;2;S;7.3;31
227094;240022;6;2010;2;S;8.5;32
227094;240014;6;2010;1;S;7;41
227094;240021;6;2010;2;S;7.1;31
227095;240023;6;2010;2;S;5;12
227095;240024;4.5;2010;2;S;5.1;23
227095;240015;6;2010;1;S;5;43
227095;240013;6;2010;1;S;5.8;42
227095;240021;6;2010;2;S;6.8;23
227095;240022;6;2010;2;S;7.5;23
227095;240012;6;2010;1;S;7.5;43
227095;240011;6;2010;1;S;7;43
227095;240025;7.5;2010;2;S;5.6;23
227095;240014;6;2010;1;S;5.5;42
227096;240025;7.5;2010;2;S;6.8;32
227096;240013;6;2010;1;S;7.7;11
227096;240014;6;2010;1;S;8.7;11
227096;240012;6;2010;1;S;10;11
227096;240023;6;2010;2;S;8.8;32
227096;240022;6;2010;2;S;9;32
227096;240011;6;2010;1;S;7.3;11
227096;240015;6;2010;1;S;6.2;11
227096;240021;6;2010;2;S;8.4;32
227096;240024;4.5;2010;2;S;7.2;33
227098;240022;6;2010;2;S;6;13
227098;240011;6;2010;1;N;3.8;42
227098;240013;6;2010;1;S;6.8;42
227098;240025;7.5;2011;1;S;6.9;22
227098;240021;6;2011;1;S;7.7;20
227098;240011;6;2010;2;S;5.2;32
227098;240024;4.5;2010;2;S;6.7;11
227098;240023;6;2010;2;S;7.2;11
227098;240014;6;2010;1;N;4.3;42
227098;240025;7.5;2010;2;N;2;13
227098;240014;6;2010;2;S;6.3;31
227098;240012;6;2010;1;S;5;42
227098;240015;6;2010;1;S;6.5;42
227121;240021;6;2010;2;S;6.2;12
227121;240023;6;2011;1;S;5.2;30
227121;240024;4.5;2010;2;S;7.4;12
227121;240015;6;2010;1;N;4.4;12
227121;240023;6;2010;2;N;4.5;12
227121;240025;7.5;2010;2;S;6.9;12
227121;240015;6;2010;2;S;6;32
227121;240014;6;2010;1;S;7.5;12
227121;240022;6;2011;1;S;5;20
227121;240013;6;2010;1;S;7.4;12
227121;240022;6;2010;2;N;4.3;12
227121;240012;6;2010;1;S;5.7;12
227121;240011;6;2010;1;S;5.6;12
227123;240012;6;2010;1;N;2.9;11
227123;240013;6;2010;1;N;3.3;11
227123;240025;7.5;2011;1;N;3.8;22
227123;240025;7.5;2011;2;S;7.9;32
227123;240024;4.5;2011;2;S;5.8;40
227123;240012;6;2010;2;S;5;22
227123;240015;6;2010;1;N;2.1;11
227123;240021;6;2011;2;S;5.8;10
227123;240011;6;2010;1;N;2.7;11
227123;240013;6;2010;2;S;6.1;20
227123;240022;6;2011;1;S;5.5;20
227123;240011;6;2010;2;S;5;22
227123;240015;6;2010;2;N;3.3;22
227123;240024;4.5;2011;1;N;3.9;20
227123;240015;6;2011;1;S;6.3;222
227123;240021;6;2011;1;N;4.6;20
227123;240014;6;2010;2;S;6.4;21
227123;240014;6;2010;1;N;4.1;11
227123;240023;6;2011;1;N;4.5;20
227123;240023;6;2011;2;S;5.3;20
227125;240021;6;2010;2;S;5.3;53
227125;240022;6;2011;1;S;7.1;30
227125;240014;6;2010;2;S;6;21
227125;240011;6;2010;1;N;4.5;13
227125;240023;6;2010;2;N;0.5;50
227125;240024;4.5;2011;1;S;6.5;30
227125;240012;6;2010;2;S;5.2;21
227125;240011;6;2010;2;N;4.5;21
227125;240015;6;2010;1;S;6.9;13
227125;240012;6;2010;1;N;3.9;13
227125;240013;6;2010;1;S;5.3;11
227125;240025;7.5;2011;1;S;6.8;30
227125;240023;6;2011;1;N;3.4;30
227125;240011;6;2011;2;S;7.7;10
227125;240023;6;2011;2;S;7.3;40
227125;240014;6;2010;1;N;4.8;11
227128;240022;6;2010;2;S;5.3;52
227128;240015;6;2010;2;S;5;21
227128;240015;6;2010;1;N;3.3;62
227128;240025;7.5;2010;2;N;0.8;52
227128;240011;6;2010;1;S;5.1;62
227128;240023;6;2010;2;N;4.7;50
227128;240012;6;2010;1;S;6;62
227128;240013;6;2010;1;S;5.2;62
227128;240024;4.5;2010;2;N;3.4;52
227128;240021;6;2010;2;S;5;52
227128;240014;6;2010;1;S;5.6;62
227128;240025;7.5;2011;1;S;6.1;12
227128;240024;4.5;2011;1;S;6.2;10
227128;240023;6;2011;1;S;5;10
227129;240025;7.5;2011;1;S;6.6;21
227129;240014;6;2011;1;S;6.1;21
227129;240025;7.5;2010;2;N;0;42
227129;240022;6;2010;2;S;5;43
227129;240021;6;2010;2;S;5.7;43
227129;240013;6;2010;1;S;5.8;62
227129;240015;6;2010;1;N;1.5;63
227129;240015;6;2011;1;S;6.4;421
227129;240014;6;2010;1;N;4.2;62
227129;240015;6;2010;2;N;4.1;22
227129;240012;6;2010;1;S;6.3;63
227129;240011;6;2010;1;S;6.4;63
227129;240024;4.5;2010;2;S;7.7;42
227129;240023;6;2010;2;S;5;40
227132;240014;6;2010;1;N;3.8;22
227132;240013;6;2010;1;S;5.8;22
227132;240023;6;2011;1;N;3.2;30
227132;240024;4.5;2011;2;S;5.5;20
227132;240023;6;2011;2;S;7.3;20
227132;240014;6;2011;1;S;5;12
227132;240022;6;2011;2;S;5;60
227132;240015;6;2011;1;S;6.2;122
227132;240022;6;2010;2;N;4.8;41
227132;240012;6;2010;1;S;5.9;22
227132;240021;6;2010;2;S;5.6;41
227132;240015;6;2010;2;N;4.1;21
227132;240024;4.5;2011;1;N;4.6;10
227132;240011;6;2010;1;N;3.8;22
227132;240025;7.5;2010;2;N;0;43
227132;240011;6;2010;2;S;5;21
227132;240014;6;2010;2;N;4.2;21
227132;240015;6;2010;1;N;3.2;22
227132;240025;7.5;2011;1;S;6.5;30
227133;240025;7.5;2010;2;S;8.5;22
227133;240024;4.5;2010;2;S;9;22
227133;240011;6;2010;1;S;8;22
227133;240012;6;2010;1;S;8.3;22
227133;240015;6;2010;1;S;8.7;22
227133;240013;6;2010;1;S;8.8;22
227133;240014;6;2010;1;S;6.7;22
227133;240022;6;2010;2;S;8.4;22
227133;240023;6;2010;2;S;8.8;22
227133;240021;6;2010;2;S;7.7;22
227142;240024;4.5;2010;2;S;7.7;31
227142;240012;6;2010;1;S;5.4;41
227142;240011;6;2010;1;S;5;41
227142;240015;6;2010;1;S;5.4;41
227142;240014;6;2010;1;S;9;41
227142;240025;7.5;2010;2;S;5.5;33
227142;240023;6;2010;2;S;8.6;31
227142;240013;6;2010;1;S;6.4;41
227142;240021;6;2010;2;S;7.1;31
227142;240022;6;2010;2;S;7;31
227178;240015;6;2010;1;N;0.1;32
227178;240022;6;2010;2;S;6.6;51
227178;240021;6;2010;2;S;5;51
227178;240011;6;2010;1;S;5;32
227178;240025;7.5;2010;2;S;6.7;51
227178;240012;6;2010;1;S;7;32
227178;240023;6;2010;2;N;3.9;50
227178;240015;6;2011;1;N;3.8;521
227178;240013;6;2010;1;S;5.7;32
227178;240023;6;2011;1;N;2.8;20
227178;240015;6;2010;2;N;3.8;21
227178;240023;6;2011;2;S;5;20
227178;240024;4.5;2010;2;S;5.9;51
227178;240014;6;2010;1;S;6.2;32
227178;240015;6;2011;2;S;5.3;42
227182;240025;7.5;2010;2;S;6;41
227182;240015;6;2010;1;N;0.7;71
227182;240015;6;2011;1;S;7.4;321
227182;240024;4.5;2011;2;S;5;50
227182;240022;6;2010;2;S;5;41
227182;240024;4.5;2010;2;N;4.2;41
227182;240011;6;2010;1;N;0;71
227182;240024;4.5;2011;1;N;4.5;10
227182;240021;6;2011;1;S;5;40
227182;240013;6;2010;1;S;6.7;71
227182;240011;6;2011;1;S;5.7;21
227182;240023;6;2011;1;N;3.9;40
227182;240012;6;2010;1;S;5.5;71
227182;240023;6;2011;2;S;6.8;80
227182;240011;6;2010;2;N;3.3;22
227182;240015;6;2010;2;N;3.4;22
227182;240014;6;2010;1;S;6.1;71
227199;240012;6;2010;1;S;7;72
227199;240021;6;2011;1;S;5.3;20
227199;240011;6;2010;1;S;6.5;72
227199;240013;6;2010;1;S;5.6;72
227199;240024;4.5;2011;1;S;5.5;20
227199;240015;6;2010;1;S;6.7;72
227199;240025;7.5;2010;2;S;6.4;41
227199;240023;6;2010;2;N;3.9;40
227199;240021;6;2010;2;N;4.3;42
227199;240022;6;2010;2;S;5.1;42
227199;240024;4.5;2010;2;N;3.5;42
227199;240014;6;2010;1;S;5.2;72
227199;240023;6;2011;1;S;5;20
227200;240021;6;2010;2;S;5.6;21
227200;240011;6;2010;1;S;5.8;42
227200;240013;6;2010;2;S;6;20
227200;240025;7.5;2011;1;S;5;21
227200;240024;4.5;2011;1;S;6;20
227200;240022;6;2010;2;S;5.1;22
227200;240013;6;2010;1;N;3.3;42
227200;240014;6;2010;1;S;5;42
227200;240023;6;2011;1;S;5.8;20
227200;240012;6;2010;1;S;5.1;42
227200;240015;6;2010;1;N;0.3;42
227200;240024;4.5;2010;2;N;4.1;22
227200;240015;6;2010;2;N;3.6;21
227200;240015;6;2011;1;S;5.1;321
227207;240015;6;2010;1;N;4.3;22
227207;240025;7.5;2010;2;S;6.7;32
227207;240021;6;2010;2;S;7.4;33
227207;240015;6;2010;2;S;6.6;33
227207;240024;4.5;2010;2;S;6.8;33
227207;240012;6;2010;1;S;7;22
227207;240014;6;2010;1;S;7.3;21
227207;240022;6;2010;2;S;7.2;33
227207;240023;6;2010;2;S;5.9;21
227207;240011;6;2010;1;S;6.8;22
227207;240013;6;2010;1;S;6.2;22
227213;240012;6;2010;2;S;5.9;22
227213;240012;6;2010;1;N;4.6;22
227213;240021;6;2011;1;S;6.1;20
227213;240024;4.5;2010;2;S;6.8;41
227213;240021;6;2010;2;N;3.7;22
227213;240022;6;2011;1;S;7.3;20
227213;240023;6;2011;1;S;5;20
227213;240013;6;2010;2;S;5.4;20
227213;240015;6;2010;1;N;4.5;22
227213;240013;6;2010;1;N;4.7;22
227213;240015;6;2010;2;S;6.5;22
227213;240011;6;2010;1;S;5;22
227213;240025;7.5;2010;2;S;6.3;41
227213;240014;6;2010;1;S;5.9;22
227215;240013;6;2010;1;S;7.4;32
227215;240025;7.5;2010;2;S;6.5;33
227215;240024;4.5;2010;2;S;8.2;32
227215;240014;6;2010;1;S;6.8;32
227215;240021;6;2010;2;S;5.1;31
227215;240015;6;2010;1;S;6.7;33
227215;240011;6;2010;1;S;6.1;33
227215;240022;6;2010;2;S;5.9;33
227215;240023;6;2010;2;S;5.7;32
227215;240012;6;2010;1;S;5.3;33
227228;240024;4.5;2010;2;S;5.2;11
227228;240011;6;2010;1;S;5;11
227228;240013;6;2010;1;N;4.8;11
227228;240022;6;2010;2;S;6.2;11
227228;240021;6;2010;2;S;6.7;11
227228;240015;6;2010;1;S;7.3;11
227228;240023;6;2011;1;S;5;40
227228;240025;7.5;2011;1;S;5;30
227228;240025;7.5;2010;2;N;3.7;11
227228;240023;6;2010;2;N;4.2;11
227228;240013;6;2011;1;S;5;51
227228;240014;6;2010;1;S;5.4;11
227228;240012;6;2010;1;S;5.3;11
227231;240025;7.5;2010;2;S;9;11
227231;240011;6;2010;2;N;4.3;32
227231;240022;6;2010;2;N;4;11
227231;240013;6;2010;1;S;5.7;21
227231;240021;6;2010;2;N;4.4;11
227231;240015;6;2010;1;S;6.4;21
227231;240011;6;2011;1;S;6.7;32
227231;240024;4.5;2010;2;N;3.7;13
227231;240012;6;2010;1;S;5.1;21
227231;240011;6;2010;1;N;2;21
227231;240023;6;2010;2;N;4.2;11
227231;240014;6;2010;1;S;6.2;21
227231;240024;4.5;2011;1;S;5;20
227231;240023;6;2011;1;S;5;40
227231;240022;6;2011;1;S;5;20
227231;240021;6;2011;1;S;5.3;20
227236;240012;6;2010;2;N;1.5;11
227236;240012;6;2010;1;N;1.5;52
227236;240011;6;2010;1;N;0.7;52
227236;240011;6;2010;2;N;1.7;11
227236;240015;6;2010;2;N;0.2;13
227236;240015;6;2010;1;N;0.9;52
227236;240014;6;2010;2;S;5.1;11
227236;240013;6;2010;1;N;2.1;52
227236;240014;6;2010;1;N;1.7;52
227236;240013;6;2010;2;N;2.8;10
227260;240023;6;2010;2;S;5.3;11
227260;240014;6;2010;1;S;6.4;31
227260;240012;6;2010;1;S;5.6;31
227260;240015;6;2010;1;N;2.3;31
227260;240025;7.5;2011;1;S;8.5;22
227260;240021;6;2011;1;S;5.5;20
227260;240011;6;2010;1;N;3;31
227260;240022;6;2011;1;S;7.2;20
227260;240013;6;2010;1;S;5.6;31
227260;240011;6;2010;2;S;8.5;32
227260;240015;6;2010;2;S;7.9;21
227260;240024;4.5;2010;2;S;7.8;11
227261;240025;7.5;2010;2;S;6.8;23
227261;240013;6;2010;1;S;6.7;22
227261;240022;6;2010;2;S;8.5;23
227261;240015;6;2010;2;S;7.4;31
227261;240012;6;2010;1;S;7.2;22
227261;240014;6;2010;1;S;7;22
227261;240024;4.5;2010;2;S;8.7;21
227261;240021;6;2010;2;S;8.2;22
227261;240011;6;2010;1;S;8.3;22
227261;240015;6;2010;1;N;4.5;22
227261;240023;6;2010;2;S;8;21
227264;240025;7.5;2010;2;S;7;23
227264;240023;6;2010;2;S;5;22
227264;240012;6;2010;1;S;6.7;41
227264;240015;6;2010;1;N;1.9;41
227264;240015;6;2010;2;S;5;23
227264;240013;6;2010;1;S;6;41
227264;240014;6;2010;1;S;5.5;41
227264;240024;4.5;2010;2;S;5;22
227264;240011;6;2010;1;S;5.8;41
227264;240022;6;2010;2;S;7.2;23
227264;240021;6;2010;2;S;5.6;23
227284;240025;7.5;2010;2;S;6;52
227284;240023;6;2010;2;N;4.6;50
227284;240024;4.5;2010;2;S;6.6;51
227284;240011;6;2010;1;S;5.3;33
227284;240023;6;2011;1;S;5;10
227284;240022;6;2010;2;N;4.1;53
227284;240013;6;2010;1;S;6.3;32
227284;240014;6;2010;1;S;6.5;32
227284;240015;6;2010;1;S;7;33
227284;240012;6;2010;1;S;5;33
227284;240021;6;2010;2;S;5.7;53
227284;240022;6;2011;1;S;5.7;20
227285;240013;6;2010;1;N;3.5;72
227285;240024;4.5;2010;2;S;6;11
227285;240012;6;2010;1;N;4.1;72
227285;240015;6;2010;1;N;3.1;72
227285;240021;6;2011;1;S;6.8;20
227285;240025;7.5;2010;2;S;6.9;11
227285;240015;6;2010;2;S;7.5;31
227285;240022;6;2011;1;S;5.3;20
227285;240011;6;2010;2;S;5.6;32
227285;240013;6;2010;2;S;5.9;30
227285;240021;6;2010;2;N;4.2;11
227285;240014;6;2010;1;S;5;72
227285;240012;6;2010;2;S;5;32
227285;240011;6;2010;1;N;3.5;72
227285;240023;6;2010;2;S;5.6;12
227286;240011;6;2010;1;S;5;53
227286;240015;6;2010;1;N;3.6;53
227286;240022;6;2011;1;S;8.7;40
227286;240024;4.5;2010;2;S;7.3;52
227286;240013;6;2010;1;S;6.1;52
227286;240012;6;2010;1;N;4.4;53
227286;240021;6;2010;2;S;6.3;52
227286;240014;6;2010;1;S;6.4;52
227286;240022;6;2010;2;N;1.6;52
227286;240025;7.5;2010;2;S;6.2;52
227286;240015;6;2010;2;S;8;13
227286;240023;6;2010;2;S;5.8;50
227286;240012;6;2011;1;S;5;61
227289;240014;6;2010;1;N;3.9;52
227289;240013;6;2010;1;N;2.8;51
227289;240021;6;2011;2;S;7.2;80
227289;240022;6;2011;1;S;6.8;30
227289;240013;6;2010;2;N;4.6;20
227289;240024;4.5;2010;2;S;6.7;41
227289;240012;6;2010;1;N;2.2;53
227289;240021;6;2011;1;N;4.2;30
227289;240011;6;2011;2;S;6.6;10
227289;240013;6;2011;2;S;6;10
227289;240014;6;2010;2;S;7.2;21
227289;240015;6;2010;1;S;5.3;53
227289;240012;6;2011;1;S;5;21
227289;240025;7.5;2010;2;S;5;43
227289;240012;6;2010;2;N;4.5;21
227289;240011;6;2010;1;N;4.4;53
227289;240023;6;2011;1;N;4.2;30
227289;240023;6;2011;2;S;6.8;80
227290;240022;6;2010;2;S;7.1;41
227290;240021;6;2010;2;S;5;41
227290;240015;6;2010;1;S;5.2;63
227290;240023;6;2010;2;S;6;40
227290;240011;6;2010;1;S;6;63
227290;240014;6;2010;1;S;5;62
227290;240024;4.5;2010;2;S;5;41
227290;240013;6;2010;1;S;5;62
227290;240025;7.5;2010;2;S;5.1;43
227290;240012;6;2010;1;S;5.3;63
227296;240022;6;2010;2;S;7;23
227296;240014;6;2010;1;S;6.8;21
227296;240015;6;2010;1;S;7.5;21
227296;240024;4.5;2010;2;S;6.5;21
227296;240011;6;2010;1;S;5.8;21
227296;240013;6;2010;1;N;4.5;21
227296;240025;7.5;2010;2;S;5;23
227296;240012;6;2010;1;S;6;21
227296;240021;6;2010;2;S;5.4;23
227296;240013;6;2010;2;S;6.1;30
227296;240023;6;2010;2;S;5.6;21
227298;240023;6;2010;2;S;5.3;11
227298;240024;4.5;2010;2;S;5;13
227298;240025;7.5;2010;2;S;7.9;11
227298;240021;6;2010;2;S;6.1;13
227298;240013;6;2010;1;S;6.3;42
227298;240012;6;2010;1;S;8.1;43
227298;240011;6;2010;1;S;6.5;43
227298;240022;6;2010;2;S;5.5;13
227298;240014;6;2010;1;S;5.1;41
227298;240015;6;2010;1;S;6.3;43
227299;240022;6;2010;2;S;6.2;
227299;240024;4.5;2010;2;S;10;41
227299;240014;6;2010;1;S;8.4;71
227299;240011;6;2010;1;S;5.5;
227299;240012;6;2010;1;S;5.5;
227299;240013;6;2010;1;S;7.4;71
227299;240025;7.5;2011;1;S;9.5;40
227299;240015;6;2010;1;S;6;
227299;240021;6;2010;2;S;5.6;
227299;240023;6;2011;1;S;5.2;40
227300;240025;7.5;2010;2;S;9.6;11
227300;240022;6;2010;2;S;8.4;11
227300;240021;6;2010;2;S;8;11
227300;240014;6;2010;1;S;7.4;41
227300;240013;6;2010;1;S;6.6;41
227300;240023;6;2010;2;S;8.5;11
227300;240012;6;2010;1;S;8.5;41
227300;240024;4.5;2010;2;S;8.5;11
227300;240015;6;2010;1;S;8.2;41
227300;240011;6;2010;1;S;7;41
227301;240013;6;2010;1;S;5;41
227301;240025;7.5;2010;2;S;5;11
227301;240021;6;2010;2;S;5.6;11
227301;240022;6;2010;2;S;5.5;11
227301;240015;6;2010;1;S;5;43
227301;240012;6;2010;1;S;5.7;43
227301;240011;6;2010;1;S;5.2;43
227301;240023;6;2010;2;S;5.5;11
227301;240014;6;2010;1;S;6.2;41
227301;240024;4.5;2010;2;S;7.1;11
227302;240015;6;2010;1;S;5;41
227302;240023;6;2010;2;S;5;32
227302;240025;7.5;2010;2;S;5;33
227302;240021;6;2010;2;S;5.1;32
227302;240012;6;2010;1;S;5.3;41
227302;240024;4.5;2010;2;S;6;32
227302;240022;6;2010;2;S;5.4;32
227302;240013;6;2010;1;S;5;41
227302;240011;6;2010;1;S;6;41
227302;240014;6;2010;1;S;7.3;41
227303;240013;6;2010;1;S;6.7;71
227303;240023;6;2011;1;S;5;40
227303;240025;7.5;2011;1;S;5.1;40
227303;240022;6;2010;2;S;6.1;11
227303;240015;6;2010;1;S;8.3;71
227303;240025;7.5;2010;2;N;0.8;11
227303;240021;6;2010;2;N;1.3;11
227303;240023;6;2010;2;N;0.6;11
227303;240014;6;2010;1;S;8.3;71
227303;240011;6;2010;1;S;5;71
227303;240021;6;2011;1;S;5.5;10
227303;240024;4.5;2010;2;S;6.4;11
227303;240012;6;2010;1;S;7.8;71
227304;240021;6;2010;2;S;5;11
227304;240022;6;2010;2;S;7.3;11
227304;240015;6;2010;1;N;2.4;43
227304;240024;4.5;2010;2;S;6.5;11
227304;240015;6;2010;2;S;5.8;33
227304;240011;6;2010;1;S;5.8;43
227304;240014;6;2010;1;S;8;41
227304;240025;7.5;2010;2;S;6.3;11
227304;240023;6;2010;2;S;6.8;11
227304;240013;6;2010;1;S;5;41
227304;240012;6;2010;1;S;6.5;43
227307;240022;6;2010;2;S;5.1;12
227307;240015;6;2010;2;S;5.7;32
227307;240021;6;2010;2;S;5.4;12
227307;240011;6;2010;1;S;5.6;23
227307;240025;7.5;2010;2;S;5.1;12
227307;240023;6;2010;2;S;5;12
227307;240015;6;2010;1;N;3.3;23
227307;240014;6;2010;1;S;5;22
227307;240024;4.5;2010;2;S;5;12
227307;240012;6;2010;1;S;5.1;23
227307;240013;6;2010;1;S;5.9;22
227309;240021;6;2010;2;S;8.2;12
227309;240012;6;2010;1;S;9;52
227309;240015;6;2010;1;S;9.2;52
227309;240025;7.5;2010;2;S;9.4;12
227309;240014;6;2010;1;S;8.7;52
227309;240022;6;2010;2;S;8.3;12
227309;240013;6;2010;1;S;8.7;52
227309;240024;4.5;2010;2;S;7;12
227309;240023;6;2010;2;S;8.5;12
227309;240011;6;2010;1;S;9;52
227320;240012;6;2010;2;N;4;11
227320;240025;7.5;2010;2;N;0.5;12
227320;240023;6;2010;2;N;2.1;11
227320;240024;4.5;2011;1;S;5.6;10
227320;240015;6;2010;1;N;1.5;42
227320;240015;6;2011;1;S;5;112
227320;240024;4.5;2010;2;N;4.1;11
227320;240011;6;2010;1;S;5.4;41
227320;240021;6;2011;1;S;7;40
227320;240012;6;2010;1;N;3.1;41
227320;240012;6;2011;1;N;4.2;61
227320;240015;6;2010;2;N;0;11
227320;240021;6;2010;2;N;2.6;12
227320;240014;6;2010;1;S;6.4;42
227320;240025;7.5;2011;1;N;4.4;40
227320;240025;7.5;2011;2;S;7.3;21
227320;240012;6;2011;2;S;6.4;10
227320;240022;6;2010;2;N;0;11
227320;240022;6;2011;1;N;0;40
227320;240022;6;2011;2;S;6.2;60
227320;240013;6;2010;1;S;5.2;42
227320;240023;6;2011;2;S;7.5;40
227326;240024;4.5;2010;2;S;5;51
227326;240015;6;2011;1;S;5;112
227326;240015;6;2010;1;N;3.3;42
227326;240025;7.5;2010;2;S;7.1;51
227326;240014;6;2010;1;S;6.3;42
227326;240015;6;2010;2;N;2.2;11
227326;240011;6;2010;1;S;5.2;42
227326;240023;6;2010;2;S;5;50
227326;240012;6;2010;1;S;6;42
227326;240022;6;2010;2;S;5;51
227326;240021;6;2010;2;S;5.2;51
227326;240013;6;2010;1;S;6.8;42
227327;240023;6;2010;2;S;5;11
227327;240022;6;2010;2;N;4;11
227327;240015;6;2011;1;S;6.1;111
227327;240012;6;2010;1;S;5.2;42
227327;240011;6;2010;1;S;6.7;42
227327;240015;6;2010;2;N;3;11
227327;240025;7.5;2010;2;S;5.3;11
227327;240015;6;2010;1;N;2.7;42
227327;240013;6;2010;1;S;5.3;42
227327;240022;6;2011;1;S;5;10
227327;240024;4.5;2010;2;S;5.7;11
227327;240021;6;2010;2;S;5.2;11
227327;240014;6;2010;1;S;6.4;42
227328;240011;6;2010;1;S;7.1;22
227328;240013;6;2010;1;S;6.6;22
227328;240022;6;2010;2;S;6.5;33
227328;240021;6;2010;2;S;7.1;31
227328;240015;6;2010;1;S;8.2;22
227328;240014;6;2010;1;S;7;22
227328;240024;4.5;2010;2;S;6.6;31
227328;240012;6;2010;1;S;7.5;22
227328;240023;6;2010;2;S;5.5;31
227328;240025;7.5;2010;2;S;7.9;31
227332;240025;7.5;2010;2;S;7.7;51
227332;240021;6;2010;2;S;5.5;51
227332;240022;6;2010;2;S;6;51
227332;240012;6;2010;1;S;7.4;71
227332;240011;6;2010;1;S;6.8;71
227332;240013;6;2010;1;S;5;71
227332;240015;6;2010;1;N;0.8;71
227332;240015;6;2010;2;S;5;12
227332;240023;6;2010;2;S;5.2;50
227332;240014;6;2010;1;S;7.4;71
227332;240024;4.5;2010;2;S;5;51
227334;240013;6;2010;1;S;7.4;31
227334;240022;6;2010;2;S;5.9;31
227334;240024;4.5;2010;2;S;6.2;33
227334;240021;6;2010;2;S;6.5;31
227334;240014;6;2010;1;S;9;31
227334;240015;6;2010;1;S;6;31
227334;240025;7.5;2010;2;S;5.9;31
227334;240023;6;2010;2;S;5;31
227334;240012;6;2010;1;S;5.7;31
227334;240011;6;2010;1;S;6.8;31
227338;240022;6;2010;2;S;7.9;52
227338;240012;6;2010;1;S;7.1;53
227338;240011;6;2010;1;S;9.5;53
227338;240021;6;2010;2;S;5.9;52
227338;240023;6;2010;2;S;8.7;50
227338;240024;4.5;2010;2;S;8.7;52
227338;240014;6;2010;1;S;6.5;52
227338;240015;6;2010;1;S;9.2;53
227338;240025;7.5;2010;2;S;7.7;52
227338;240013;6;2010;1;S;7.8;51
227341;240014;6;2010;1;S;6;22
227341;240022;6;2010;2;S;5;31
227341;240011;6;2010;1;S;5;22
227341;240024;4.5;2010;2;S;5.5;31
227341;240021;6;2010;2;S;5.4;31
227341;240025;7.5;2010;2;S;5;31
227341;240013;6;2010;1;S;7.2;22
227341;240023;6;2010;2;S;5.5;31
227341;240012;6;2010;1;S;5.5;22
227341;240015;6;2010;1;S;7.2;22
227351;240012;6;2010;1;S;7;23
227351;240011;6;2010;1;S;8.1;23
227351;240014;6;2010;1;S;7.2;21
227351;240023;6;2010;2;S;5.3;32
227351;240015;6;2010;1;S;9.2;23
227351;240025;7.5;2010;2;S;8.2;32
227351;240024;4.5;2010;2;S;5.3;32
227351;240021;6;2010;2;S;5.7;32
227351;240022;6;2010;2;S;5;32
227351;240013;6;2010;1;S;7.6;21
227355;240015;6;2010;2;S;5;11
227355;240023;6;2010;2;S;6.1;40
227355;240021;6;2010;2;S;5.3;42
227355;240015;6;2010;1;N;2;33
227355;240022;6;2010;2;S;5;42
227355;240024;4.5;2010;2;N;2.3;42
227355;240013;6;2010;1;S;6.6;31
227355;240024;4.5;2011;1;S;6.6;10
227355;240012;6;2010;1;S;6.4;33
227355;240025;7.5;2010;2;S;5.1;42
227355;240011;6;2010;1;S;6.8;33
227355;240014;6;2010;1;S;5.5;31
227363;240025;7.5;2010;2;S;6.4;33
227363;240014;6;2010;1;S;5.4;42
227363;240011;6;2010;1;N;4.2;41
227363;240012;6;2010;1;N;4.4;41
227363;240015;6;2010;1;S;5.8;42
227363;240013;6;2010;1;S;7.1;42
227363;240012;6;2010;2;S;5.7;31
